path	hits	terms	lines
tests/unit/core/test_kuramoto_cli.py	4	neuro,neuron,kuramoto,phase	218
tests/unit/core/test_kuramoto_phase_extractor.py	4	neuro,neuron,kuramoto,phase	308
tests/unit/geosync/core/neuro/desensitization/test_gate.py	4	neuro,neuron,reward,desensitization	41
tests/unit/geosync/core/neuro/desensitization/test_reward_desensitizer.py	4	neuro,neuron,reward,desensitization	19
tests/unit/geosync/core/neuro/nak/test_controller_precision.py	4	neuro,neuron,reward,desensitization	439
tests/unit/geosync/core/neuro/serotonin/test_state_persistence.py	4	neuro,neuron,serotonin,desensitization	84
tests/unit/indicators/test_kuramoto_fallbacks.py	4	neuro,neuron,kuramoto,phase	224
tests/unit/indicators/test_temporal_ricci.py	4	neuro,neuron,ricci,curvature	117
tests/unit/modulation/test_policy_registry.py	4	neuro,neuron,phase,regime	102
tests/unit/modules/test_agent_coordinator.py	4	neuro,neuron,coherence,entropy	654
tests/unit/modules/test_config_validation.py	4	neuro,neuron,reward,regime	495
tests/unit/neuro/test_calibration.py	4	neuro,neuron,kappa,ricci	75
tests/unit/neuro/test_fractal_motivation.py	4	neuro,neuron,reward,entropy	80
tests/unit/nulls/test_dynamic_null_model.py	4	neuro,neuron,cns,hpc	530
tests/unit/physics/test_T1_liquidity_coupling.py	4	neuro,neuron,kuramoto,phase	113
tests/unit/physics/test_T23_ott_antonsen_chimera.py	4	kuramoto,phase,synchronization,regime	200
tests/unit/physics/test_T6_free_energy_gate.py	4	neuro,neuron,free energy,entropy	165
tests/unit/physics/test_T_inv_k2_subcritical_decay.py	4	neuro,neuron,kuramoto,coherence	34
tests/unit/physics/test_anchored_substrate_gate.py	4	neuro,neuron,hpc,entropy	256
tests/unit/physics/test_higher_order_kuramoto_sparse.py	4	neuro,neuron,kuramoto,phase	238
tests/unit/physics/test_reversible_gate.py	4	neuro,neuron,hpc,regime	646
tests/unit/physics/test_thermodynamic_budget.py	4	neuro,neuron,hpc,entropy	599
tests/unit/physics/test_thermodynamics.py	4	neuro,neuron,free energy,entropy	75
tests/unit/physics/test_witness_protocol.py	4	neuro,neuron,coherence,entropy	284
tests/unit/regimes/test_non_selfsimilar_cluster_growth.py	4	neuro,neuron,hpc,regime	311
tests/unit/runtime/test_rebus_gate.py	4	kuramoto,phase,coherence,entropy	796
tests/unit/test_experiment_tracking.py	4	neuro,neuron,ricci,entropy	146
tests/unit/test_hydra_profiles.py	4	neuro,neuron,ricci,entropy	134
tests/unit/test_indicator_pipeline.py	4	neuro,neuron,ricci,entropy	189
tests/unit/test_indicators_entropy.py	4	neuro,neuron,forman,entropy	398
tests/unit/test_indicators_trading.py	4	neuro,neuron,kuramoto,phase	263
tests/unit/test_metrics_collector.py	4	neuro,neuron,kuramoto,phase	776
tests/unit/test_numeric_stability.py	4	neuro,neuron,kuramoto,phase	78
tests/unit/test_numpy2_compatibility.py	4	neuro,neuron,kuramoto,phase	22
tests/unit/tools/test_synthetic_l2.py	4	neuro,neuron,kuramoto,regime	326
tools/generate_calibrator_tests.py	4	neuro,neuron,kappa,ricci	208
tools/generate_cns_metrics.py	4	neuro,neuron,cns,phase	188
tools/physics_mutation_check.py	4	neuro,neuron,gamma,γ	323
tools/synthetic_l2/__init__.py	4	neuro,neuron,kuramoto,regime	48
tools/synthetic_l2/book_factory.py	4	neuro,neuron,kuramoto,regime	207
tools/synthetic_l2/cli.py	4	neuro,neuron,kuramoto,regime	156
tools/synthetic_l2/streams.py	4	neuro,neuron,kuramoto,regime	149
tools/validate_tests.py	4	neuro,neuron,oscillat,binding	468
.claude/evidence/EVIDENCE_MATRIX.yaml	3	kuramoto,forman,regime	537
analytics/__init__.py	3	neuro,neuron,regime	112
analytics/demos/demo_igs.py	3	neuro,neuron,regime	61
analytics/environment_parity.py	3	neuro,neuron,forman	490
analytics/execution_quality.py	3	neuro,neuron,forman	185
analytics/fpma/geosync_fpma/__init__.py	3	neuro,neuron,regime	50
analytics/fpma/src/core/__init__.py	3	neuro,neuron,regime	26
analytics/fpma/src/core/main.py	3	neuro,neuron,regime	444
analytics/fpma/src/ports/ports.py	3	neuro,neuron,regime	302
analytics/fpma/tests/test_core.py	3	neuro,neuron,regime	140
analytics/math_trading/__init__.py	3	neuro,neuron,aversion	77
analytics/math_trading/kelly_criterion.py	3	neuro,neuron,reward	514
analytics/regime/src/adapters/local.py	3	neuro,neuron,regime	553
analytics/regime/src/core/_sklearn_compat.py	3	neuro,neuron,forman	333
analytics/regime/src/core/causal_guard.py	3	neuro,neuron,kappa	98
analytics/regime/src/core/ews.py	3	neuro,neuron,ricci	116
analytics/regime/src/core/main.py	3	neuro,neuron,regime	636
analytics/regime/src/core/topo_sentinel.py	3	neuro,neuron,entropy	129
analytics/regime/src/ports/ports.py	3	neuro,neuron,regime	259
analytics/regime/tests/test_core.py	3	neuro,neuron,regime	121
analytics/signals/README_IGS.md	3	forman,entropy,regime	95
analytics/signals/__init__.py	3	neuro,neuron,entropy	74
analytics/signals/pipeline.py	3	neuro,neuron,forman	574
analytics/signals/tests/test_igs_adaptation.py	3	neuro,neuron,entropy	100
analytics/tca.py	3	neuro,neuron,forman	782
analytics/tests/test_environment_parity.py	3	neuro,neuron,forman	177
application/microservices/contracts.py	3	neuro,neuron,kuramoto	928
application/microservices/hncm_consensus.py	3	neuro,neuron,regime	60
application/microservices/neuro_consensus.py	3	neuro,neuron,regime	62
application/runtime/control_gates.py	3	neuro,neuron,serotonin	253
application/runtime/decision_telemetry.py	3	neuro,neuron,serotonin	323
application/runtime/init_control_platform.py	3	neuro,neuron,serotonin	225
application/settings.py	3	neuro,neuron,serotonin	1002
apps/risk_guardian/engine.py	3	neuro,neuron,forman	454
backtest/engine.py	3	neuro,neuron,forman	709
backtest/event_driven.py	3	neuro,neuron,forman	957
backtest/monte_carlo.py	3	neuro,neuron,forman	141
backtest/physics_validation.py	3	neuro,neuron,regime	278
backtest/robustness_gates.py	3	neuro,neuron,kuramoto	172
bench/bench_amm.py	3	neuro,neuron,kappa	23
cli/amm_cli.py	3	neuro,neuron,kappa	185
coherence_bridge/data_loader.py	3	neuro,neuron,gamma	128
config/dopamine.yaml	3	dopamine,serotonin,gamma	86
config/profiles/conservative.yaml	3	dopamine,reward,gamma	85
configs/README.md	3	kuramoto,ricci,coherence	44
configs/demo.yaml	3	hpc,gamma,regime	54
configs/kuramoto_ricci_composite.yaml	3	kuramoto,ricci,coherence	28
configs/quality/heavy_math_jobs.yaml	3	kuramoto,ricci,curvature	46
core/__init__.py	3	neuro,neuron,serotonin	35
core/agent/bandits.py	3	neuro,neuron,reward	381
core/agent/prompting/library.py	3	neuro,neuron,forman	264
core/agent/sandbox.py	3	neuro,neuron,forman	297
core/architecture_integrator/lifecycle.py	3	neuro,neuron,phase	826
core/compliance/regulatory.py	3	neuro,neuron,regime	546
core/cross_asset_kuramoto/__init__.py	3	kuramoto,phase,regime	48
core/cross_asset_kuramoto/invariants.py	3	kuramoto,forman,regime	216
core/data/__init__.py	3	neuro,neuron,aversion	207
core/data/ingestion.py	3	neuro,neuron,forman	186
core/data/versioning.py	3	neuro,neuron,aversion	144
core/engine/__init__.py	3	neuro,neuron,entropy	68
core/events/admission.py	3	neuro,neuron,phase	334
core/events/sourcing.py	3	neuro,neuron,phase	1258
core/experiments/optuna_search.py	3	neuro,neuron,forman	523
core/features/realtime_store.py	3	neuro,neuron,forman	663
core/indicators/cache.py	3	neuro,neuron,kuramoto	679
core/indicators/hurst.py	3	neuro,neuron,regime	641
core/indicators/physics.py	3	neuro,neuron,regime	444
core/indicators/pipeline.py	3	neuro,neuron,forman	187
core/messaging/schema_registry.py	3	neuro,neuron,aversion	639
core/metrics/fractal_dimension.py	3	neuro,neuron,regime	110
core/metrics/microstructure.py	3	neuro,neuron,regime	336
core/neuro/README_fractal_regulator.md	3	neuro,forman,regime	415
core/neuro/advanced/aic.py	3	neuro,neuron,aversion	129
core/neuro/advanced/nre.py	3	neuro,neuron,regime	173
core/neuro/fractal_regulator.py	3	neuro,neuron,regime	360
core/neuro/serotonin/__init__.py	3	neuro,neuron,serotonin	42
core/neuro/serotonin/profiler/__init__.py	3	neuro,neuron,serotonin	20
core/neuro/serotonin/profiler/cli.py	3	neuro,neuron,serotonin	154
core/neuro/serotonin/serotonin_controller.py	3	neuro,neuron,serotonin	14
core/neuro/sizing.py	3	neuro,neuron,regime	313
core/neuro/training.py	3	neuro,neuron,forman	752
core/orchestrator/__init__.py	3	neuro,neuron,phase	42
core/physics/conservation.py	3	neuro,neuron,regime	196
core/physics/constants.py	3	neuro,neuron,entropy	72
core/physics/gravity.py	3	neuro,neuron,regime	192
core/physics/landauer.py	3	neuro,neuron,entropy	196
core/physics/reversible_gate.py	3	neuro,neuron,hpc	486
core/physics/witness_protocol.py	3	neuro,neuron,coherence	134
core/risk_monitoring/__init__.py	3	neuro,neuron,forman	106
core/risk_monitoring/adaptive_thresholds.py	3	neuro,neuron,regime	380
core/risk_monitoring/performance_tracker.py	3	neuro,neuron,forman	642
core/security/random.py	3	neuro,neuron,entropy	310
core/strategies/btc_intel.py	3	neuro,neuron,regime	461
core/strategies/dro_ara_filter.py	3	neuro,neuron,regime	83
core/utils/cache.py	3	neuro,neuron,forman	779
core/utils/logging.py	3	neuro,neuron,forman	330
core/utils/memory.py	3	neuro,neuron,forman	68
core/utils/numeric_constants.py	3	neuro,neuron,entropy	210
core/validation/__init__.py	3	neuro,neuron,coherence	69
cortex_service/ARCHITECTURE.md	3	kuramoto,forman,regime	430
cortex_service/app/api.py	3	neuro,neuron,regime	451
cortex_service/app/config.py	3	neuro,neuron,regime	300
cortex_service/app/constants.py	3	neuro,neuron,regime	73
cortex_service/app/memory/repository.py	3	neuro,neuron,regime	102
cortex_service/app/models.py	3	neuro,neuron,regime	58
cortex_service/app/modulation/regime.py	3	neuro,neuron,regime	252
cortex_service/app/services/signal_service.py	3	neuro,neuron,kuramoto	77
cortex_service/tests/test_property.py	3	neuro,neuron,regime	156
cortex_service/tests/test_signals.py	3	neuro,neuron,regime	182
cortex_service/tests/test_tls_config.py	3	neuro,neuron,regime	84
deployment/progressive_rollout.py	3	neuro,neuron,phase	445
docs/ARCHITECTURE.md	3	neuro,neuromod,arousal	136
docs/DRO_ARA_CALIBRATION_v3_RIGOR.md	3	κ,kuramoto,ricci	45
docs/FPM-A.md	3	phase,synchronization,regime	164
docs/KNOWN_LIMITATIONS.md	3	neuro,hpc,forman	102
docs/MEMORY_INVARIANTS.md	3	kappa,phase,entropy	253
docs/RELEASE_PROCESS.md	3	neuro,neuron,forman	284
docs/SEROTONIN_RECEPTORS.md	3	serotonin,receptor,phase	44
docs/TACL.md	3	cns,free energy,entropy	154
docs/TEST_OPTIMIZATION_RECOMMENDATIONS.md	3	kuramoto,forman,phase	491
docs/adr/0017-core-to-src-migration.md	3	neuro,neuron,phase	99
docs/adr/0018-accelerator-observability.md	3	neuro,neuron,synchronization	80
docs/api/API_REFERENCE.md	3	neuro,reward,arousal	649
docs/architecture/substrate_signal_governance.md	3	gamma,ricci,regime	132
docs/archive/LEGACY_20241211_CALIBRATION_SUMMARY.md	3	neuro,dopamine,arousal	240
docs/audits/ARCH_DECONSTRUCTION_2026-04-18.md	3	ricci,phase,synchronization	182
docs/configuration.md	3	kuramoto,ricci,coherence	158
docs/cookbook_backtest_live.md	3	neuro,neuron,forman	164
docs/dataset_catalog.md	3	ricci,forman,entropy	103
docs/devops/smoke_e2e_report_20240615.md	3	kappa,κ,phase	40
docs/geosync_protocol.md	3	hpc,κ,regime	47
docs/governance/audit_records/2026-04-26-F03-graphql-ws-reachability.md	3	neuro,neuron,cns	157
docs/index.md	3	neuro,active inference,forman	227
docs/indicators/amm.md	3	neuro,kappa,entropy	27
docs/integration-api.md	3	neuro,neuron,forman	972
docs/kuramoto/ARCHITECTURE.md	3	kuramoto,phase,entropy	114
docs/modules/MODULES_OVERVIEW.md	3	forman,synchronization,regime	85
docs/operations/AUDIT_EXECUTIVE_SUMMARY.md	3	neuro,neuron,phase	261
docs/operations/AUDIT_REPORT.md	3	neuro,neuron,binding	880
docs/operations/PHYSICS_IMPLEMENTATION_SUMMARY.md	3	free energy,entropy,regime	292
docs/operations/SYSTEM_OPTIMIZATION_SUMMARY.md	3	neuro,kuramoto,forman	39
docs/physics/dro_ara_invariants.md	3	gamma,γ,regime	63
docs/physics_inspired_modeling.md	3	free energy,entropy,regime	410
docs/quality_gates.md	3	kuramoto,ricci,forman	86
docs/requirements/traceability_matrix.md	3	kuramoto,forman,synchronization	20
docs/research/pncc/physics_native_kernel.md	3	neuro,cns,entropy	93
docs/research/sparse_simplicial_kuramoto.md	3	kuramoto,forman,phase	61
docs/risk_ml_observability.md	3	forman,phase,regime	166
docs/rlhf_rlaif_strategy.md	3	reward,kappa,entropy	150
docs/scenarios.md	3	neuro,neuron,forman	702
docs/security/SECURITY_FRAMEWORK_INDEX.md	3	free energy,forman,phase	426
docs/security/SECURITY_OPERATIONS_GUIDE.md	3	forman,phase,synchronization	1044
docs/spec_fhmc.md	3	hpc,arousal,gamma	85
docs/stress_playbooks.md	3	aversion,binding,regime	160
docs/thermodynamics/OPERATIONAL_RUNBOOK.md	3	cns,homeostasis,free energy	425
docs/ui_what_if.md	3	kuramoto,ricci,entropy	82
evolution/bond_evolver.py	3	neuro,neuron,entropy	275
examples/energy_validation_example.py	3	neuro,neuron,free energy	250
examples/fractal_regulator_demo.py	3	neuro,neuron,phase	206
examples/integrated_risk_management_example.py	3	neuro,neuron,regime	255
examples/neuro_geosync_backtest.py	3	neuro,neuron,forman	45
examples/neuro_geosync_snapshot.py	3	neuro,neuron,phase	33
examples/physics_inspired_strategies.py	3	neuro,neuron,regime	257
examples/thermo_optimizations_example.py	3	neuro,neuron,forman	421
execution/amm_runner.py	3	neuro,neuron,kappa	42
execution/arbitrage/capital.py	3	neuro,neuron,phase	135
execution/capital_optimizer.py	3	neuro,neuron,aversion	563
execution/position_sizer.py	3	neuro,neuron,forman	79
execution/risk/README.md	3	neuro,prediction error,forman	460
execution/risk/advanced.py	3	neuro,neuron,regime	568
formal/ABSTRACTION_MAP.md	3	coherence,synchronization,regime	24
formal/__init__.py	3	neuro,neuron,free energy	81
formal/falsification_serotonin_controller_v2_2.md	3	serotonin,forman,regime	27
formal/inductive.py	3	neuro,neuron,phase	116
formal/tests/test_proof_invariant.py	3	neuro,neuron,coherence	103
geosync/neural_controller/core/predictive.py	3	neuro,neuron,prediction error	58
geosync/neural_controller/core/temporal_gater.py	3	neuro,neuron,phase	84
geosync/neural_controller/estimation/belief.py	3	neuro,neuron,regime	24
geosync/neural_controller/integration/sensory_pipeline.py	3	neuro,neuron,prediction error	151
geosync/neural_controller/policy/controller.py	3	neuro,neuron,basal	78
geosync/neural_controller/telemetry/metrics.py	3	neuro,neuron,reward	122
geosync/neural_controller/validate/simulate.py	3	neuro,neuron,reward	20
geosync/neuroeconomics/uncertainty.py	3	neuro,neuron,forman	193
geosync/risk/engine.py	3	neuro,neuron,regime	659
geosync_hpc/__init__.py	3	neuro,neuron,hpc	6
geosync_hpc/coherence/__init__.py	3	neuro,neuron,coherence	6
geosync_hpc/coherence/composite_binding_structure.py	3	neuro,neuron,binding	237
geosync_hpc/data.py	3	neuro,neuron,hpc	34
geosync_hpc/features.py	3	neuro,neuron,hpc	125
geosync_hpc/indexed_rng.py	3	neuro,neuron,hpc	167
geosync_hpc/inference/effective_depth_guard.py	3	neuro,neuron,effective depth	221
geosync_hpc/policy.py	3	neuro,neuron,gamma	65
geosync_hpc/regime.py	3	neuro,neuron,regime	35
geosync_hpc/regimes/__init__.py	3	neuro,neuron,regime	6
geosync_hpc/regimes/population_event_catalog.py	3	neuro,neuron,regime	354
geosync_hpc/regimes/structured_absence.py	3	neuro,neuron,regime	334
geosync_hpc/runtime_state.py	3	neuro,neuron,aversion	340
geosync_pro/estimation/belief.py	3	neuro,neuron,regime	28
geosync_pro/tests/test_all.py	3	neuro,neuron,reward	51
geosync_pro/validate/validate.py	3	neuro,neuron,reward	87
geosync_unified.py	3	neuro,neuron,entropy	352
interfaces/generate_sample_data.py	3	neuro,neuron,regime	290
libs/db/config.py	3	neuro,neuron,forman	103
loadtests/__init__.py	3	neuro,neuron,forman	4
loadtests/security.py	3	neuro,neuron,forman	110
markets/orderbook/src/ingest/ingester.py	3	neuro,neuron,forman	124
markets/regime/__init__.py	3	neuro,neuron,regime	8
mkdocs.yml	3	neuro,neuron,forman	170
modules/adaptive_risk_manager.py	3	neuro,neuron,reward	545
modules/alert_manager.py	3	neuro,neuron,forman	714
modules/backtest_report_generator.py	3	neuro,neuron,forman	647
modules/demo.py	3	neuro,neuron,regime	118
modules/market_regime_analyzer.py	3	neuro,neuron,regime	557
modules/performance_tracker.py	3	neuro,neuron,forman	622
modules/system_health_dashboard.py	3	neuro,neuron,forman	730
nak_controller/README.md	3	neuro,dopamine,neuromod	44
nak_controller/aar/aggregators.py	3	neuro,neuron,prediction error	267
nak_controller/core/energetics.py	3	neuro,neuron,dopamine	142
nak_controller/tests/test_controller_behaviour.py	3	neuro,neuron,reward	315
nak_controller/validate/sim_env.py	3	neuro,neuron,reward	65
observability/auto_triage.py	3	neuro,neuron,phase	773
observability/metrics_validation.py	3	neuro,neuron,binding	510
observability/performance_monitor.py	3	neuro,neuron,forman	356
observability/profiling.py	3	neuro,neuron,forman	169
paper/ricci_microstructure/README.md	3	kuramoto,ricci,ollivier	128
reports/EVENT_WRITE_PATHS.md	3	neuro,serotonin,mycel	43
reports/ci_cd_health_review.md	3	kuramoto,ricci,curvature	24
research/askar/betti_topology.py	3	ricci,forman,curvature	264
research/askar/intermarket_ricci_divergence.py	3	ricci,forman,regime	622
research/askar/optimal_universe.py	3	ricci,forman,regime	656
research/askar/production_readiness_checkpoint.py	3	ricci,forman,phase	268
research/askar/ricci_spread.py	3	ricci,forman,curvature	340
research/kernels/ricci_regime_conditioned.py	3	kappa,ricci,regime	80
research/microstructure/regime.py	3	κ,ricci,regime	134
research/microstructure/transfer_entropy.py	3	κ,curvature,entropy	190
research/robustness/null_audit.py	3	neuro,neuron,forman	210
research/robustness/protocols/kuramoto_candidate_set.py	3	neuro,neuron,kuramoto	54
research/robustness/protocols/kuramoto_contract.py	3	neuro,neuron,kuramoto	219
research/robustness/protocols/kuramoto_cpcv_suite.py	3	neuro,neuron,kuramoto	168
research/robustness/protocols/kuramoto_gate_runner.py	3	neuro,neuron,kuramoto	52
research/robustness/protocols/kuramoto_null_suite.py	3	neuro,neuron,kuramoto	172
results/MORNING_BRIEF_2026_04_18.md	3	κ,ricci,regime	213
results/briefs/archive/2026_04_18_FULL.md	3	κ,ricci,regime	213
results/cross_asset_kuramoto/COST_MODEL.md	3	kuramoto,phase,regime	83
results/cross_asset_kuramoto/INPUT_CONTRACT.md	3	kuramoto,phase,regime	73
results/cross_asset_kuramoto/INTEGRATION_NOTES.md	3	kuramoto,phase,regime	67
results/cross_asset_kuramoto/PIPELINE_AUDIT.md	3	kuramoto,phase,regime	95
results/cross_asset_kuramoto/REPRODUCTION_RESULT.md	3	kuramoto,phase,regime	61
results/cross_asset_kuramoto/WALKFORWARD_VERIFICATION.md	3	kuramoto,phase,regime	86
results/cross_asset_kuramoto/offline_robustness/BENCHMARK_FAMILY.md	3	kuramoto,phase,regime	34
results/cross_asset_kuramoto/offline_robustness/ROBUSTNESS_SUMMARY.md	3	kuramoto,phase,regime	86
