null_id,primary_sharpe,max_dd,pos_frac
N1_random_scores,-0.5008971414169343,0.8227889682717254,0.3063063063063063
N1_random_scores,-0.30619653270347535,0.7535061167939413,0.31981981981981983
N1_random_scores,-0.5820628046050906,0.9206761466467671,0.24324324324324326
N1_random_scores,-0.4420626764853076,0.7996323481415898,0.27927927927927926
N1_random_scores,-0.4890956243878851,0.854373657721174,0.2702702702702703
N1_random_scores,-0.6504500801466687,0.8714971350091743,0.26576576576576577
N1_random_scores,-0.4469652010400722,0.8810788629488642,0.2747747747747748
N1_random_scores,-0.5076735984813945,0.932747627850421,0.24774774774774774
N1_random_scores,-0.46026821272712515,0.8398984350936816,0.32432432432432434
N1_random_scores,-0.5361723228377339,0.8981714169656841,0.26576576576576577
N1_random_scores,-0.3874851611223821,0.8417103374274117,0.34234234234234234
N1_random_scores,-0.4389644089336003,0.8481878404613469,0.31981981981981983
N1_random_scores,-0.43529380478178664,0.8718950630286771,0.31981981981981983
N1_random_scores,-0.4354946300567656,0.8459745645019443,0.31981981981981983
N1_random_scores,-0.34099040213152715,0.8278672275054487,0.34234234234234234
N1_random_scores,-0.5221999876659156,0.8659838565634621,0.2927927927927928
N1_random_scores,-0.4997510763314815,0.9079294869574509,0.25675675675675674
N1_random_scores,-0.42577865203295273,0.7725967168133745,0.3153153153153153
N1_random_scores,-0.5068352741524449,0.7997397072598353,0.28378378378378377
N1_random_scores,-0.6670292604249382,0.891946737944212,0.2747747747747748
N1_random_scores,-0.6225401025097883,0.9448877360778652,0.22522522522522523
N1_random_scores,-0.5567105917353976,0.8649244932720443,0.25675675675675674
N1_random_scores,-0.5982024503051093,0.8856657209145948,0.21621621621621623
N1_random_scores,-0.6327738138214021,0.9359969367889709,0.20270270270270271
N1_random_scores,-0.5353836267826955,0.8894124812435842,0.22522522522522523
N1_random_scores,-0.42315085744654163,0.8677565402013389,0.2927927927927928
N1_random_scores,-0.5656832398165497,0.8533165756362294,0.26126126126126126
N1_random_scores,-0.36984496162841546,0.8627334175709555,0.32882882882882886
N1_random_scores,-0.5987288759854228,0.9096700908149974,0.26576576576576577
N1_random_scores,-0.5314944756458041,0.8477816915521743,0.27927927927927926
N1_random_scores,-0.4343871501154587,0.8766929250241373,0.26576576576576577
N1_random_scores,-0.3331967080085406,0.7664410544676667,0.36036036036036034
N1_random_scores,-0.4233363669848931,0.8597492715165771,0.31981981981981983
N1_random_scores,-0.4880872677111249,0.8735503190448575,0.3063063063063063
N1_random_scores,-0.3289731780328393,0.7541822274582826,0.35585585585585583
